"id","profileName","text","date","title","rating","images","helpful","Colour","Size name"
"R5ONCIKJ0TTAE","Amazing a","Whatever you wanted from the laptop is right there. Performance is absolutely mind boggling. Solid build and easy to carry. Worth every penny you spent.","Reviewed in India on 15 July 2021","Love is in the “Air”🥰",5,"https://images-na.ssl-images-amazon.com/images/I/B1M-JElGYCS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1dMfNO-8ES.jpg
https://images-na.ssl-images-amazon.com/images/I/B1hwwr24TvS.jpg",0,"Space Grey","256 GB"
"R1RJFIVGB3D7N5","Hemanth k.","I Bought this Mac for My Exam preparations though its Not meant for it. I JUST wanted to go for Air M1 to explore its features and Wanted a lap which gives an average life of 5 years","Reviewed in India on 5 May 2021","Fresh vibes of M1 chip",5,"https://images-na.ssl-images-amazon.com/images/I/A1nBOxzW3NL.jpg
https://images-na.ssl-images-amazon.com/images/I/B1Ceb3Bd7mS.jpg",1,,
"R1Y29QGZ2SMPXA","V Rajaraman","poor experience overall in the purchase and the product and overall experience.  This is the last time i ever buy during discount sales","Reviewed in India on 24 July 2022","not a great experience",1,"","3",,
"R1TAPQRSIFE3O0","VIKKI","I bought the laptop around 4 months back in the first month display had issues and now the keyboard apple charges a bomb but this kind of a quality from their product is not expected 2 repairs in 4 months, my half prices Lenovo laptop did not give me this much problem I will never buy apple products ever again I wasted 90k on this laptop thinking it would be good but I was wrong, 2 times I had to get it repaired, what quality is this not expected from a brand like this it's the first and last time in my life I am buying any product of apple I asked them to replace it but the company denied as they only change parts not the laptop, I bought it thinking they replace the product in case of any issue but they don't it's their product that is faulty still they won't replace it just keep changing parts one after the other","Reviewed in India on 14 September 2021","The quality of the product is pathetic",1,"","8",,
"R1L18QX4JSM1VM","Saurabh chouhan","I love to buy apple products but this macbook has got limitations in terms of software. My old macbook can run software that this can't🥺but I hope it get fixed","Reviewed in India on 23 July 2021","Insane battery life but not optimized software",2,"","4","Space Grey","256 GB"
"R2E2BPQOG4RGHT","Gaurav Rajput","Good product from Apple.Battery life is awesomeActually light weight as they claim.Must buy for those looking for class","Reviewed in India on 17 July 2021","Good product",5,"",0,"Space Grey","256 GB"
"R1817IDAUUA7EC","ManiSuryaSasi"," I suggest for anyone.. But it's better to import from Dubai.. 🤣🤣.. Bcz their it is 65k .. Just joking... But it worth","Reviewed in India on 3 October 2021","Just for fun 😝😜",5,"https://m.media-amazon.com/images/I/71-bOUKM2RL.jpg",0,"Space Grey","256 GB"
"R3ULG5O9KOOZZ7","Shreya A.","I just love this product this is my first ever laptop ....n tada it's the best Apple laptop with M1 chip I'm using it since 4 months now works great in love with it.....","Reviewed in India on 14 April 2021","In love with this laptop..",5,"https://images-na.ssl-images-amazon.com/images/I/81J+Rgt-1jL.jpg
https://images-na.ssl-images-amazon.com/images/I/81gMaAQ-SQL.jpg",1,"Gold","256 GB"
"R1UA40XI4DV75","Mayur A.","Amazing, super fast, highly recommend. Storage might be issue. All apps work fine.Good for students and professionals. USB hub will be required","Reviewed in India on 17 June 2021","Best laptop of 2020",5,"",1,"Gold","256 GB"
"R1WLZ5X0TKIXL6","Deepak","Amazingly fast processor.Go for it if you can pay hefty amount.Using it since 1 month, no issues at all.","Reviewed in India on 16 June 2021","Expensive but worth it",5,"",0,"Space Grey","256 GB"
"RQ0E4RRVTH5F0","Wizzy","This laptop is a beast. Is my all rounder companion. Does its job. Battery backup is awesome. Can be used for gaming if you run Windows 10 in it using bootcamp. The processor is awesome. Overall nice experience. Will attach photo few days later.","Reviewed in India on 19 January 2021","Awesome buy.",5,"",1,"Gold","256 GB"
"R157KUV9S4JTCX","Shubham","I took my 1st Apple Product i.e. MBA M1 this June 21, and as usual I used it at night one day and when I opened it the next morning, it was dead, in just 2 months time. Finally it is repaired now since under warranty, but could have costed me 50 grands to get it repaired when out of warranty. Worst product ever. Never going to buy an APPLE product ever in my life. Never ever. I have used several laptops, but being dead in just 2 months is a new thing. A piece of advice, don't buy it, there are plenty of other good products in the market which will last long, at the least longer than 6 months. Didn't expect it from a brand like Apple.","Reviewed in India on 13 September 2021","M1 MBA Logic Board Dead in 2 months",1,"","3","Space Grey","256 GB"
"R15MTYYSA524AS","The Professor Here","No fan, no sound.No heat at all.Instant wake when you open the lid.Excellent Audio QualityKeyboard well litNo LED display but it is really good.8gb 256gb ram enough for most use case","Reviewed in India on 21 February 2021","One of the Best Laptop you can buy.",5,"",0,"Space Grey","256 GB"
"R1J7CJBXIMRWEV","suryakala","Excellent product  very fast and amazing fast m1 chip so fast and faster  than the intel processor what a power","Reviewed in India on 17 November 2020","Play awesome",5,"","134","Space Grey","256 GB"
"RT8O22AAAZMIV","Deven G.","MS office doesn't work Google docs and various features are not compatible with M1 processor model.  I purchased M1 processor model, but next to impossible for documentation. Either buy every now and then paid applications or suffer adjusting with new softwares like pages etc which is generally not used by others. Over all there is discomfort. Earlier model of Mac had enough compatibility of MS office. Think 10 times before buying M1. battery etc is very good.","Reviewed in India on 19 April 2022","Useless for documentation",1,"",1,"Space Grey","256 GB"
"R1D1MS0BFWQ1R3","M.Muthusamy","This mac book taste like a metal when i eat, but then my tooth is paining, so please don't eat this apple","Reviewed in India on 11 April 2021","I did not bought this macbook",5,"",1,"Gold","256 GB"
"R1D2GXIJ3I5BYS","Jon","Best apple releases, Awesome delivery from amazon, pre-booked and got the next day, isn't it awesome to receive earlier and indulge","Reviewed in India on 30 March 2021","One hell of an upgrade....",5,"",0,"Gold","256 GB"
"R2NGD028ZAPU6J","TSP","Awesome display and one of fastest processors along with an excellent battery backup make it worth buying!! Built quality and design are magnificent. An elegant one from Apple. Just in love with it.","Reviewed in India on 14 February 2021","Don't Give A Second Thought!!",5,"",0,"Gold","512GB"
"R1FILFRY6PMF9H","sandip Agarwala","This is extraordinary for coading students and businessmen.Simply extraordinary . M1 chip makes it's more faster than any intel processor","Reviewed in India on 16 February 2021","Faster and lighter",5,"",1,"Gold","512GB"
"RV4Q95V55FY7M","Akash","Excited to buy my new M1 Mac air, if we get any offer till Christmas or new year. Also it will be helpful if memory customization can be given by Amazon.","Reviewed in India on 11 December 2020","Going to order it soon.",5,"","6",,
"RW6FFKFYVXL55","Sourabh Shakya","Awesome experience, best macbook air ever made, m1 chip is very fast and powerful, battery life is also good, my 1st apple Product 😁","Reviewed in India on 18 February 2021","Awesome",5,"https://images-na.ssl-images-amazon.com/images/I/910OrlmGgyL.jpg
https://images-na.ssl-images-amazon.com/images/I/C1yPLR8t+FS.jpg",0,"Space Grey","256 GB"
"R2HQS3EOG3UB1D","Tripti","So, i got macbook air 3 years back (2018)After hardly one year of usage screen flickering started. And then suddenly one day after 3 years of usage, screen flickered for about 30 secs in one go and this macbook won't  start up again. I tried every method.I never put any external physical pressure on screen and handled it very gently. Screen flickering just after one year of usage is not expected from apple.Also usb ports stopped working after an year.Apart from screen flickering, usb ports, it didnot give me any other problem. Its light weight with battery charges up quickly.","Reviewed in India on 14 September 2021","Damaged screen",1,"https://m.media-amazon.com/images/I/81F8NM5sZVL.jpg","8","Space Grey","256 GB"
"R2GPBKQPOY9FMB","Rohan singh","M1 has the fastest CPU have ever made.The longest battery life ever in a MacBook Air. And a silent, fanless design.Super excited 😁🙌","Reviewed in India on 26 November 2020","the world’s fastest CPU core in low-power silicon",5,"","11","Silver","256 GB"
"R345L5WDHUPT2S","Babasaheb","Excellent machine 👌🏻💻.  Only ram is of DDR3 type. But it's processor amazing. Best built quality and largest battery in any MacBook ever.","Reviewed in India on 3 December 2020","Eureka!",5,"","9","Gold","256 GB"
"R3ITPDWEA1PR07","Mehar","Really awesome and it has a 4k display which was not written!!!!Honestly it's really awesomeI would recommend buying this","Reviewed in India on 18 November 2020","4k display!!",5,"","13","Space Grey","256 GB"
"R1WDLD8VXOZNCZ","Gautam","Had a terrible experience with the new macbook air i bought from amazon. The new macbook air didn't boot just after 1st day. Amazon CX team didn't agree to replace the faulty product & apple's support didn't really come to any help. If any such fault comes up in the new macbook air that you buy, you will get really stuck & your money might get wasted. Add to this the frustration & wasted time.","Reviewed in India on 25 September 2021","Buy Macbook from Amazon if you are willing to risk 90K rupees!!",1,"","11","Space Grey","256 GB"
"RK2XMU09IUCZF","Himanshu Grover","I've bought the new MacBook Air M1 about 20 days ago and I have noticed a creaking noise every time I shut the lid down after having it open for a good amount of time. This noise isn't there when I open it and close it immediately though. It only happens when I close the lid after a while. I don't know if this is normal or if I should take it to a service person. I'm also wondering if it would be covered under warranty if there was any problem with the hinge. (It's a new laptop and I have not dropped it or damaged it in any way).","Reviewed in India on 14 December 2020","Hinge problem exists.",1,"","14",,
"R3SVZA8I3EGK6M","Nitin","This machine is incredible value for money. I got it for 61k Rupees (roughly 600$ for non indians) on diwali sale including no cost emi discount of 10k. At this price point, its an absolute beast and a satisfying buy.Pros:Screen- The screen quality is superb. You would always want to stick to such screen. Content looks super punchy to look at. One of the best screen you will ever see.Performance - Simply put, M1 is a monster. It will perform every task smoothly whatever you throw at it. You are never gonna face any lag in day to day activities. There is a clear difference between apple and intel chips. It never heats up even without an inbuilt fan.Battery - OMG ! What a stunner battery this has. Never imagined laptop battery could last for 15-16 hours on a single charge. Moreover, it hardly sucks any battery on standby mode. Totally impressive.Physical appearance - Incredible. Its lighter than 90 percent of laptops out there. And so slim as well. Physical appearance of this laptop is like cherry over cake. It feels so good just to hold this beauty and work on it.Speakers - Wow ! Never thought speaker on a laptop can be this good. I am a big music fan and this machine lets me stop using my headphones.Cons: Pricey ! For storage of 256gb its costly. Its a very good deal if you get it for 60-65k INR just like i did.Also, gold color is so underrated. It looks so lovely.","Reviewed in India on 5 November 2021","The best and the beast for a reason",5,"https://m.media-amazon.com/images/I/71MVruN24dL.jpg
https://m.media-amazon.com/images/I/81vIC5Dzs1L.jpg","2","Space Grey","256 GB"
"R187ZKM13HTS8P","Mansi dewangan"," An excellent product and I would like to prefer to all video editor and for productivity person to use it","Reviewed in India on 10 March 2021","Excellent",5,"https://images-na.ssl-images-amazon.com/images/I/C1L8cI+YCcS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1sa4wT825S.jpg","7","Space Grey","256 GB"
"R1HX9NI1XSZ7CI","Nithish",,"Reviewed in India on 7 June 2022","Price is too high",1,"https://m.media-amazon.com/images/I/51uB+X9TKdL.jpg","3","Gold","256 GB"
"R2VBCLDW1E9Q48","Himanshu Deshwal","This is not the product which is expected from Apple, the apple executives say that the apple logo will glow but upon receiving its found that the apple Logo on back of screen do not glow. Now when i am trying to speak with them they are putting their hands up.....never expect such poor things from apple","Reviewed in India on 4 September 2021","No glowing apple Logo",1,"","3",,
"RO97ZHN720KE1","Nikhilpk","Not that good at that price point 84k is a lot of money  beside the charger that i received with the product was defective","Reviewed in India on 21 April 2022","Average",1,"",1,"Space Grey","256 GB"
"R1C1VZS1H1D690","Amazon Customer","Bought MacBook Air 2020 i3 model in 2020 and after using exactly for an year it turned off automatically and was not turning on. The logic board is dead and costs around half the price of the laptop.....never trust the apple products","Reviewed in India on 27 November 2021","Motherboard dead in a year. Don't trust them!",1,"","2","Gold","256 GB"
"R3CEHYTHNABK3I","SOHIL KHAN","i had a 2020 macbook air and 3rd class camera fit in the 100,000rs laptop. and apple support team not properly giving any answer guys buy before camera out side the showroom not in showroom lights its to grenisss. wrost product ever....","Reviewed in India on 21 November 2021","wrost camera ever",1,"",1,"Space Grey","256 GB"
"R2BPRGRSXCH7N7","Kirandeep Sodhi","After having been an avid windows user through HP/dell laptops , I too got bitten by the bug of owning an apple product . So went and bought an apple MacBook Air with MI chip in sep 21 . First impressions were : wow , such a beautiful piece , great display , great sound quality etc etc . Needed adjustment to working with a mac after being with windows throughout but saw that as a thing I would eventually overcome . Fast  forward 4 months of usage and despite the extreme delicate handling of the laptop , one fine day without any cause , suddenly the display went off and I started seeing a blank screen . Spoke to apple customer care , was directed to got to the local service centre , went there only to be told that warranty doesn’t hold in this case as the display would fall under accidental damage . Accident ???But when did that happen ?  It neither fell down , neither did I keep anything heavy on it nor did I close it , nor was it being charged at that time !!!! . tried telling this to the service centre , then called up the customer care , shared the pics of the display and asked the same thing again , how can they call it an accident when no accident has happened , Got the best reply ever : Only you know or God knows how it happened . Wow , what a wonderful reply ! Apple is out of it . It’s between you and the grand master now . So what do I do now ? Get the display repaired at a cost of Rs 32,000 .  Wait !  what ? 32 k ?So guys , I have had a very bad experience with the product as well as with the service centre and customer care . I am wary of getting the display  repaired since I don’t know what caused the damage in the first place so what is the guarantee that the repaired screen will not suffer the same damage again .Now I am back to searching for a new HP / dell /Lenovo laptop for myself . Missing the sturdiness , economical maintenance ( a new display in this would cost abt 5k) and the windows interface . Bye Bye MacBook. And thanks to Apple for the worst support and care for their customers .","Reviewed in India on 23 January 2022","MacBook ? No please  ! NEVER  ever again !",2,"","33","Silver","256 GB"
"R2ABWQE19F8GCF","Dr. Samar Roychowdhury","This laptop hangs  a lot. The screen resolution is low & bursts when zoomed in. Battery life is not great in performance as per the mac products","Reviewed in India on 2 February 2022","Worst Product - Pls dont get fooled",1,"",1,"Gold","256 GB"
"R3NX6WUWEODIGY","Dcas","Screen cracked within 10 days without any physical impact.Now apple service centre is asking 30k plus for repair. There have been multiple reports of the same hapenning to other peopleThe hinge is also very tight. Can't open with one hand","Reviewed in India on 21 October 2021","Screen cracking with no physical impact. Extremely fragile",1,"","8","Gold","256 GB"
"R3OUMO696QBXEU","Aswin & Prithiv General Store","Very worst product from apple. Don't buy at any cost. Display will get broken automatically.Lot of customers facing similar issue.Applee support will never replace under warranty even if you send legal notice. You need to pay Rs.35,000.","Reviewed in India on 23 September 2021","Very worst product from apple. Don't buy at any cost.",1,"","7","Space Grey","256 GB"
"RRXQAB3094ZW7","Srinivasa R.","I hate this computer it is not worth the money it broke very easly aand it is fake. I bought it and was  a toy my little brother let ked it","Reviewed in India on 11 October 2021","You are very bad and I will be there in the morning and I am a good friend and I am",1,"","2","Gold","256 GB"
"R26JWBP1O935JW","ramesh","It's cracked and when i first time i turn on it  coming lines on screen  amazon worst coming in world","Reviewed in India on 3 August 2021","don't buy  on amazon",1,"","6","Space Grey","256 GB"
"RBZ92Q64OHZ9U","Amazon Customer","It just touched the side of a wooden table and got dentedIt’s too fragileNot value for money at all","Reviewed in India on 29 July 2021","Fragile, not worth it",1,"https://m.media-amazon.com/images/I/B1qWdGQxR5S.jpg","6","Space Grey","256 GB"
"R10WJVO1Q58X69","Mayank Tiwari","I got this to replace my 7 years old Windows laptop and the difference is massive. This thing sprints past anything you throw at it. I primarily use it for my office work added to the Photoshop and Premier Pro edits in bits and pieces. It is unbelievably capable and efficient for a laptop that does not even have a fan to stop it from thermal throttling. I am listing down some of the pros and cons that I had found on using it for my daily tasks.Pros:1. Superfast M1 Chip. Nothing in the market at this price compares to what it does.2. Display: It is gorgeous. Windows laptops at this price give you a 1080p at max and this is 2560x1600. True Tone adds fire to it.3. Apple ecosystem: If you have an iPad or an iPhone, using devices together is effortless.4. Battery Life: It is insane. I am getting 12+ hours of SOT regularly with mixed usage. Having to charge a laptop once in 2 days increases its practicality exponentially.5. Design: It is flawless, sleek and lightweight.6. Trackpad: You dont see people talking about this part of MacBooks quite often but I think we should. It is amazing, the taptic feedback, the precision and the gestures are so good that you will never feel like going back to a physical mouse.Cons:1. Ports: The biggest issue for me is the lack of ports on this MacBook having only 2 USB-C and a 3.5mm audio jack, you sure need to buy an adapter right away to use almost everything with it.2. Camera: The 720p camera in 2021 sucks. It is not acceptable even with the optimisations Apple brought in with Big Sur.3. The price: The base model is only 256 GB and additional RAM or SSD costs a fortune.At last, I think if your usage is medium to heavy load on a regular basis, you should rather go for the Pro which has a fan to reduce the chances of thermal throttling causing a drop in performance. For everyone else, this laptop is more than you need.","Reviewed in India on 10 June 2021","Everything you need at this price!",5,"https://images-na.ssl-images-amazon.com/images/I/B1H3f4tJS9S.jpg
https://images-na.ssl-images-amazon.com/images/I/B1MLE5hd2eS.jpg","3","Space Grey","256 GB"
"RP1USQRQSDWPY","anish","Alright, I have been a long time Windows User, and I must say that this laptop has been quite amazing. I mostly use this for minor video editing, using my cloud apps, working on my projects, coding and development, and for watching videos and browsing constantly. I had slightly dipped my toe in the Apple ecosystem back in 2020 when I had purchased an Ipad, which became my main computer for web browsing and reading books device. It also made me not use my main Windows computer even less as pretty much 60 percent of my workflow was transferred to my iPad. Now this MacBook has become my main device for basically every computing task I can think of. The typing experience has been stellar, quite simply the best keyboard on a laptop hands down! Also the built quality and the hinge design of this laptop made me feel safe to use this as frequently as I want and for as long as I want.My experience with Windows was on a sharp decline from being quite usable to getting in the way of my productivity. The amount of maintenance that my Windows PC requires was mind boggling, especially towards the end of its life cycle. This laptop was preceded by a computer with an FX 6300 chip and 8 gigs of RAM. So naturally, this was just a massive improvement. This laptop has scored 3 times the score of my previous computer on GeekBench. I can feel that difference in general usability and I personally feel that by daily drivering this laptop I have become a part of a revolution in the computing space. The apps in this mac have never taken more than 5 seconds to boot. Doesnt matter if the app is x86 or an ARM based app, all of them are super optimised. Also almost every general app has a 64 bit version out now so you can have that app in your system regardless. Now I realise that most people who will be buying this laptop are going to be either artists or developers, but even if you are a general user who wants a decent computer to learn stuff on or to use it for spreadsheet or document work, then this laptop is value for money, provided you have the budget for it. However, you do pay the Apple Tax with this product much like you do with every other product that the company has released in the country. If you can get it from US or UK, it is worth getting from there as you will obviously save copious amounts of money and you can also redeem the 1 year of international warranty should the need arise.","Reviewed in India on 22 May 2021","MacBook Air - This is my first MAC laptop.",5,"https://images-na.ssl-images-amazon.com/images/I/71IYWYUoyXL.jpg
https://images-na.ssl-images-amazon.com/images/I/71xT1HhuwuL.jpg
https://images-na.ssl-images-amazon.com/images/I/81p8LObDrLL.jpg","3","Gold","256 GB"
"R27WXF2X8TTK52","susheel chandra","Although my purchase doesn't show it as verified, I have bought the MacBook Air on Amazon.I have transitioned from windows to Apple MacBook  knowing that it's the first time that an apple device is actually value for money . This MacBook simply put just feels like a high end mobile phone. It's so smooth, buttery animations, excellent trackpad, excellent battery life and performance.Things that impressed me instantly:1. Display2. Speakers3. Trackpad4. Build Quality (Dense and strong)5. Battery life6. Performance7. Safari8. Wifi 6Yes, I was confused for a day but got used to whole macos and as a windows user once you get used to the macOS, you will start appreciating the laptop even more. OS wise, I would still like windows for office work. Air would be the best personal laptop where I am doing a lot of browsing and some coding for personal use. I dislike the folder structure and files part on Mac OS, so it's a no go for me for professional use unless I am forced to use it in the office.Issues:1. Absolutely nothingThis is not a specs game but what Apple is offering for 90k is much much more than the comparable laptops on the windows side. You cannot beat the build quality and smoothness on Mac.I am very impressed and hopefully the previous versions are nothing like this or else I would be disappointed that I didn't get this machine earlierUpdate after 1 month of usage:1.) Facing download issues in app store sometimes where the download speed is too slow. I think this is mac os 11.2.3 issue2.) Display is 2.7k and is crisp for a laptop. Speakers sound great. I have tried my headphones and BT earphones, both seem to have enhanced sound quality while using on a Mac. Maybe they have put a quality DAC.3.) Can't install windows through bootcamp, can do with parallels but parallels is expensive.4.) The default office apps are of no use (pages, numbers etc). I am currently using libre office but office 365 would be great. If you buy windows laptop of similar price, most probably you will get office suite for free5.) Some apps don't work well, they keep crashing (ex: Spotify, Twitter).6.) For basic use, I think nobody needs a macbook air, because there is good amount of downside if you are transitioning from windows. If you are into video editing or coding, I would highly recommend this product.7.) iPhone and iPad apps suck. Don't even need to download.8.) You can't play games because of Apple's decision . Apple arcade and apple tv+ have disappointing games and tv shows. Not worth paying a pennyVerdict: I feel the app transition from intel based to arm architecture is still incomplete and has a lot of scope for improvement. If these base laptops are going to be the cheapest in the line till next year, I would recommend you to buy else look for later editions which are rumoured to come with mini led display and more ports with more processing power.","Reviewed in India on 2 April 2021","Most affordable laptop in the category",5,"https://images-na.ssl-images-amazon.com/images/I/A1Gi96NFYyL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1T5XpED6AL.jpg
https://images-na.ssl-images-amazon.com/images/I/B11D4jNzuDS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1KSgSdpPBS.jpg","7","Space Grey","256 GB"
"R63LEDU6VE9DS","Shiran Lone","If we could get it for around 70-75k with some kind of discount that would b huge.. anyways, super excited.","Reviewed in India on 19 November 2020","Super excited",5,"","542","Silver","256 GB"
"R62ZS2NYTW82C","Prad","Best in class. Performance, Display, Battery backup are above excellent.A must have for every tech geekBought this after selling my Yamaha R15, but no regrets.... It's speed is better than R15. 😅","Reviewed in India on 5 December 2020","THE BEST!",5,"","1492","Gold","256 GB"
"R2PCIEF9QBWCPZ","Kamala gude","The hardest part about buying a macbook air or any apple product for that matter is not worrying about the price, but choosing the colour.Initially, looking at the photos, I thought gold would look nice and unique but when I went to the store and checked it, it seemed to be very cheap and tacky. However, at the end of the day, it all comes down to personal preference.Anyway, this left me with two options, namely, silver and space grey.Silver seemed a little too plain and boring and it kinda looked like all the other models and was a bit over-contrasting. So I ended up picking space grey. Although people online mentioned it to be dull, when I went and checked it out in the store, it looked super classy.Before ordering on Amazon, I'd highly recommend you to first go to the store and check the colours out. Don't rely on the photos online.Also, don't be apprehensive about purchasing on Amazon cause u will get a genuine product. Make sure to check your serial number on the Apple website. Plus, to avoid scratches, refrain from using laptop bags with zips and avoid wearing watches or jewellery while using it.This is by far the best laptop I've ever come across. It's worth spending those extra 15-20k. Don't even think while choosing macbook vs windows. No windows laptop could ever come close to macbook air.Also, refrain from buying the latest macbook pros worth 1.5l+. They're so not worth the amount you're paying. Most features are exactly the same as air and there's no major difference except for the touch bar which is crap in my opinion.","Reviewed in India on 19 November 2021","The best!!",5,"https://m.media-amazon.com/images/I/61Bei5I1OGL.jpg
https://m.media-amazon.com/images/I/61CnaV9N+SL.jpg
https://m.media-amazon.com/images/I/61gEOhqLGhL.jpg
https://m.media-amazon.com/images/I/71SOhReOiEL.jpg
https://m.media-amazon.com/images/I/71SQhb4q3VL.jpg","7","Space Grey","256 GB"
"R5I6SPURZOL93","Manav S.","This is one of the best laptop I have used in the recent times. Whatever other positive reviews have stated is totally correct. Best thing about this laptop is that it stays cool no matter what you do. It has the best battery backup out there. I am getting around 14-15 hours on a single charge. The display is top notch with great viewing angles and good brightness levels. The output from speakers is a melody to your ears. I won't say a word about the chip. I think even after m1 pro is released, this would be the one that will sell in numbers because former would cost around 2 lakh in India. Most of the softwares are now available for Aarch64. I am a developer and still haven't installed Rosetta 2. Recommend to use Safari as your daily browser as it saves a lot of battery life and it's blazing fast. Will add a 3 month review after some time.","Reviewed in India on 23 October 2021","Value for money purchase",5,"https://m.media-amazon.com/images/I/61kHiezKmwL.jpg
https://m.media-amazon.com/images/I/717mCZ8CmPL.jpg","8","Gold","256 GB"
"R2B0AVM2379XWA","Saket Besariya"," Pros:SpeedDurabilityFeaturesLight weightEasy to carrySaves timeSturdy keypad and mousepadCons:At this price Apple should provide at least 512 GB","Reviewed in India on 9 October 2021","Awesome speed and features - Bye bye anymore hanging and booting time",5,"https://m.media-amazon.com/images/I/61Ra4+A6OzL.jpg
https://m.media-amazon.com/images/I/81Jm2ELDkUL.jpg","5","Gold","256 GB"
"R29W0X8VFCPM44","syed nadeem","There is nothing that I could have asked more from this machine and from the seller “Amazon”I m a programmer and have always relied on beefy systems for my usage. I was a little apprehensive about the machine but went a head as there was a huge discount on the prime day sale on the 16 gig model.So far Im mighty impressed with this machine and to give you a context, I have been using 2019 model MacBook pro 32/1 Tb version for my office. I cant make out any difference in performance between the two and to be honest this one is a silent and compact machine that I prefer over the MacBook pro.A special mention to the battery. I have never seen a laptop give moe then 5 hours of backup while the cpu usage of more then 55%.This is one product which is the most value for money from Apple. Period","Reviewed in India on 17 October 2021","Dont look beyond this",5,"",0,,
"R2HP6ICRYXMQ5C","byegaurav","It's the best laptop i have ever used. It's lightening fast. There is never a lag in any activity. All the programmes open in a blink and everything runs just too smoothly. For all the speed enthusiasts ... This is the best machine your money can buy.","Reviewed in India on 17 November 2021","Incredible",5,"",0,"Gold","256 GB"
"R2GJZ7RA8689R","Himanshu Kumar","I was looking for a efficient and fast laptop for office work and studies. Was confused with dell laptop with good components or this. Chose this and Very happy with the choice.","Reviewed in India on 12 October 2021","Got 512 gb one at 92.5k. Very happy with the product",5,"",1,,
"R2FI9S0F3LVD16","Nalin","GREAT KEYBOARD3 DAYS BATTERY LIFEGOOD PERFORMANCEOKAY FOR GAMINGAVERAGE FOR WINDOWS BASED APPUSELESS FOR IOS APPS","Reviewed in India on 31 March 2022","Go For it, Only If you want MAC",5,"https://m.media-amazon.com/images/I/71jKrN0ua6L.jpg",0,"Gold","256 GB"
"R3A05RT6INP0V0","Harsh V.","I was so scared before placing the order seeing the mixed reviews. I am glad the product is original and came in perfect condition !","Reviewed in India on 8 October 2021","Not fake !!",5,"https://m.media-amazon.com/images/I/717XA5+N7GL.jpg","2","Gold","256 GB"
"R2CEHZWQLTTPJH","Sajal"," Awesome product, go for it","Reviewed in India on 6 October 2021","Awesome product",5,"",1,"Space Grey","256 GB"
"R1PRG1MRMBDJXM","Devansh","It's a perfect laptop with great specs ,screen, build quality ,battery ,performance .In this price range , No windows laptop comes even near to this macbook airGo for it ! Value for money !!! Really loving the experience of using it","Reviewed in India on 28 October 2021","Perfect laptop",5,"",0,"Space Grey","256 GB"
"R3Q3NPN6Z5VFQ0","Virender Singh Rana","I have both Macbooks i5 and M1..trust me M1 is a game changer.","Reviewed in India on 7 July 2022","M1 is the best!",5,"",0,"Gold","256 GB"
"R25ZLMGHM67C8K","Mayank Jha"," Superb ✅❤️ No Words Available to Explain this machine in this budget range I get 79990/- Only","Reviewed in India on 12 October 2021","Grab This Fast",5,"https://m.media-amazon.com/images/I/61Kqd2SZg1L.jpg
https://m.media-amazon.com/images/I/71+bBh8RdmL.jpg
https://m.media-amazon.com/images/I/71yoekyYnQL.jpg",1,"Gold","256 GB"
"RHJO4SFFZIUWR","RAKESH GURJAR","I am very happy....its macbook is very amazing performances nd display..and all actions battery backup is amazing 15 hour to 18 hours ..at last thanks to Amazon nd support shop.....","Reviewed in India on 16 November 2021","Best choice for students.....",5,"",0,"Gold","256 GB"
"RJ30G9YOVNYGS","Laxmi Prakash","I am happy with laptop performance and looks.","Reviewed in India on 21 October 2021","Awesome some purchase",5,"",1,,
"R67ZZK79U93AC","Aarush Gupta","Apple Mac book Air is a beast in small leap.It's battery life is more than excellent. And screen obviously. But there is one problem that in app store very selected apps are available.","Reviewed in India on 19 November 2021","This product is value for money. Seriously apple have upgraded.",5,"https://m.media-amazon.com/images/I/71Sm7dhn47L.jpg
https://m.media-amazon.com/images/I/71vA6Ld75bL.jpg",0,"Space Grey","256 GB"
"R1KR3GDWY1BB0O","Waseef","Thanks Amazon for swift delivery. Mac is for professional. It's build and speed unmatchable to its competetiors. I am in love with it.","Reviewed in India on 18 October 2021","My first Mac",5,"",0,,
"R1TDGN444W06V8","Vikas wadhwa","Best value of money","Reviewed in India on 27 July 2022","Best value of money",5,"",0,"Gold","512GB"
"R1WDN5RW5S9VE2","Rajiv Das","Original product","Reviewed in India on 16 June 2022","Original product",5,"",0,,
"R3PWLVVOJZGS3S","Devang Patel","We got a good deal after considering Gst deduction n all.... good for business purpose...","Reviewed in India on 26 October 2021","Overall good experiance....",4,"",1,,
"RZ4H3SVK420SF","Adheep Mohan","Screen getting bad markings fast, which is the only negative I have as of now. Otherwise I am really satisfied.","Reviewed in India on 23 November 2021","Excellent Laptop for personal use",5,"",0,"Space Grey","256 GB"
"R2X2PCAG906QOE","Vinay Pannu","Awesome Product, but order a samsung T7 500gigs of ssd with it.","Reviewed in India on 24 November 2021","You’ll need an external ssd storage and must buy 8/264 model of mac.",5,"",1,"Gold","256 GB"
"R1GQWOAKY42MC6","Avi","Grab it quick","Reviewed in India on 27 February 2022","Great buy",5,"",0,"Gold","256 GB"
